"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","학교특성","분교여부","설립유형","주야구분","개교기념일","설립일","법정동코드","주소내역","상세주소내역","우편번호","학교도로명 우편번호","학교도로명 주소","학교도로명 상세주소","위도","경도","전화번호","팩스번호","홈페이지 주소","남녀공학 구분","폐교여부","폐교일자","휴교여부"
"경기도교육청","경기도화성오산교육지원청","경기도 오산시","S090004274","오산중학교","03","사립","","N","단설","주간","19500520","19500520","4137010500","경기도 오산시 청학동","17번지.","447130","18119","경기도 오산시 청학로 43",", 오산중학교 (청학동, 오산중,고등학교)","37.1541807695","127.0620589765","031-371-9000","031-373-7468","https://osan-m.goehs.kr/","남녀공학","N","","N"
"경기도교육청","경기도화성오산교육지원청","경기도 오산시","S090004275","운암중학교","03","공립","","N","단설","주간","19990301","19980701","4137010300","경기도 오산시 원동","815-2.","447060","18140","경기도 오산시 대원로 76",", 운암중학교 (원동)","37.1459614667","127.0771308403","031-376-2691","031-376-2694","https://woonam-m.goehs.kr","남녀공학","N","","N"
"경기도교육청","경기도화성오산교육지원청","경기도 오산시","S090004276","운천중학교","03","공립","","N","단설","주간","20010105","20010105","4137010100","경기도 오산시 오산동","911-1.","447010","18134","경기도 오산시 운암로 133","(오산동, 운천중학교)","37.1583702475","127.0780530808","031-377-7842","031-377-7845","https://uncheon-m.goehs.kr","남녀공학","N","","N"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 만세구","S090004277","장안여자중학교","03","사립","","N","단설","주간","19730504","19721229","4159135000","경기도 화성시 만세구","기아자동차로 814.","445940","18585","경기도 화성시 만세구 장안면 기아자동차로 814","(장안면, 장안여자중학교)","37.0772363096","126.8157343114","031-351-2082","031-358-6406","https://jangan-m.goehs.kr","녀","N","","N"
"경기도교육청","경기도화성오산교육지원청","","S090004278","정남중학교","03","공립","","N","단설","주간","19630420","19630209","4159041028","경기 화성시 정남면 신리","85.","445967","18519","경기도 화성시 정남면 신리길 76","(정남면)","37.1653069514","126.9787026609","031-352-3046","031-352-4474","https://jeongnam-m.goehs.kr","남녀공학","N","","N"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 병점구","S090004279","진안중학교","03","공립","","N","단설","주간","20010115","20010115","4159510100","경기도 화성시 진안동","857-1.","445390","18392","경기도 화성시 병점동로 138","(진안동)","37.2162771938","127.0378913986","031-221-4711","031-221-4714","jinan-m.goehs.kr","남녀공학","N","","N"
"경기도교육청","경기도화성오산교육지원청","","S090004280","화도중학교","03","사립","","N","단설","주간","19541007","19541007","4159033021","",".","","18537","경기도 화성시 마도면 석교로 162","(마도면,화도중학교)","37.2052541322","126.7754019068","031-356-6622","031-356-6624","http://hwado.ms.kr","남녀공학","N","","N"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 만세구","S090004281","화성중학교","03","사립","","N","단설","주간","19490518","19490518","4159125341","경기도 화성시 향남읍 장짐리","161.","445925","18587","경기도 화성시 향남읍 장짐길 4","(향남읍)","37.1392960432","126.9062319697","031-352-7816","031-350-2704","https://hwasung-m.goehs.kr","남녀공학","N","","N"
"경기도교육청","경기도광명교육지원청","경기도 광명시","S090004699","광문중학교","03","공립","","N","단설","주간","19930301","19930301","4121010100","경기도 광명시 광명7동","735-1.","423819","14282","경기도 광명시 덕단이로 43",", 광문중학교 (광명동)","37.4669195329","126.852844867","02-2619-1728","02-2686-6689","kwangmun-m.goegm.kr","남녀공학","N","","N"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090004860","곡반중학교","03","공립","","N","단설","주간","20030301","20030303","4111313600","",".","","16667","경기도 수원시 권선구 동수원로146번길 144-7","(곡반정동,곡반중학교)","37.2443102192","127.0330680686","031-267-3143","031-267-3149","https://gokban-m.goesw.kr/index.do","남녀공학","N","","N"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090004861","망포중학교","03","공립","","N","단설","주간","20030301","20030303","4111710700","경기도 수원시 영통구 망포동","556-1.","443400","16687","경기도 수원시 영통구 태장로82번길 15","(망포동)","37.2383637979","127.0558033337","031-273-9435","031-273-9355","http://mangpo-m.goesw.kr","남녀공학","N","","N"
"경기도교육청","경기도수원교육지원청","경기도 수원시 팔달구","S090004862","정천중학교","03","공립","","N","단설","주간","20030301","20030303","4111513800","",".","","16423","경기도 수원시 팔달구 정자천로32번길 11","(화서동)","37.2894646629","126.9819607101","031-292-4918","031-292-4919","https://jungchun-m.goesw.kr","남녀공학","N","","N"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090004863","칠보중학교","03","공립","","N","단설","주간","20030301","20030303","4111313400","경기도 수원시 권선구 금곡동","381-5.","441460","16388","경기도 수원시 권선구 금곡로 126","(금곡동, 칠보중학교)","37.2737208149","126.9443645105","031-291-3481","031-291-3484","https://suwonchilbo-m.goesw.kr","남녀공학","N","","N"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090004864","분당구미중학교","03","공립","","N","단설","주간","20030301","20030113","4113511400","경기도 성남시 분당구 구미동 299-1",".","","13619","경기도 성남시 분당구 구미로173번길 29","(구미동) 분당구미중학교","37.3456510914","127.1237236463","031-726-2852","031-726-2856","https://gm-m.goesn.kr","남녀공학","N","","N"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090004865","호성중학교","03","공립","","N","단설","주간","20030301","20030303","4117310400","",".","","14127","경기도 안양시 동안구 호성로 55","(호계동)","37.3667547067","126.9639521795","031-451-7921","031-451-7923","hoseong-m.goeay.kr","남녀공학","N","","N"
"경기도교육청","경기도부천교육지원청","경기도 부천시 소사구","S090004866","부천일신중학교","03","공립","","N","단설","주간","20030628","20030303","4119410300","경기도 부천시 소사구 범박동",".","","14776","경기도 부천시 소사구 범안로96번길 44","(범박동, 부천일신중학교)","37.473129623","126.8056822194","032-225-8711","032-351-0304","https://bcilsin-m.goebc.kr","남녀공학","N","","N"
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090004867","선일중학교","03","공립","","N","단설","주간","20030301","20030303","4127310900","경기도 안산시 단원구 선부2동","799-5번지.","425142","15242","경기도 안산시 단원구 선부광장서로 59","(선부동,선일중학교)","37.3355355281","126.803845821","031-503-9001","031-484-9083","seonil-m.goeas.kr","남녀공학","N","","N"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090004868","군서중학교","03","공립","","N","단설","주간","20030301","20030114","4139013200","경기도 시흥시 정왕동","1605번지.","15056","15056","경기도 시흥시 봉우재로37번길 5","(정왕동,군서중학교)","37.3462650613","126.7431757028","070-7097-1722","031-432-9177","www.kunseo.ms.kr","남녀공학","Y","20210301","N"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090004869","진접중학교","03","공립","","N","단설","주간","20030301","20030303","4136025321","경기도 남양주시 진접읍 장현3리","15-1.","472865","12002","경기도 남양주시 진접읍 금강로 1641-1",", 진접중학교 (진접읍)","37.736702828","127.1933664205","031-529-6107","031-624-4208","http://jinjeop-m.goegn.kr","남녀공학","N","","N"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산서구","S090004870","대송중학교","03","공립","","N","단설","주간","20040301","20040301","4128710400","",".","","10219","경기도 고양시 일산서구 송포로 49","(대화동)","37.6709603514","126.731110288","031-910-1890","031-924-5893","https://daesong-m.goegy.kr","남녀공학","N","","N"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산서구","S090004871","현산중학교","03","공립","","N","단설","주간","20040301","20040301","4128710100","경기도 고양시 일산서구 일산동","1915.","411310","10346","경기도 고양시 일산서구 일청로 85","(일산동, 현산중학교)","37.6914950788","126.7738890842","031-9108-300","031-9108-377","https://hyeon-san-m.goegy.kr/","남녀공학","N","","N"
"경기도교육청","경기도용인교육지원청","경기도 용인시 처인구","S090004894","헌산중학교","03","사립","","N","단설","주간","20030305","20030303","4146134022","경기도 용인시 처인구 원삼면 사암리","883-1.","17167","17167","경기도 용인시 처인구 원삼면 내동로 50-13","(원삼면,헌산중학교)","37.1734774434","127.2960550701","031-334-4004","031-334-4125","heonsan-m.goeyi.kr","남녀공학","N","","N"
"경기도교육청","경기도동두천양주교육지원청","경기도 동두천시","S090004948","생연중학교","03","공립","","N","단설","주간","20040301","20040301","4125010300","경기도 동두천시 생연2동","714-4.","483032","11344","경기도 동두천시 생연로 46","(생연동)","37.8968501722","127.0497479705","031-857-9972","031-857-9919","https://sy2004-m.goedy.kr","남녀공학","N","","N"
"경기도교육청","경기도용인교육지원청","경기도 용인시 수지구","S090004970","현암중학교","03","공립","","N","단설","주간","20050605","20050119","4146510200","경기도 용인시 수지구 죽전동","1238번지.","448160","16881","경기도 용인시 수지구 대지로 128",", 현암중학교 (죽전동)","37.3294669712","127.1218060143","031-896-4103","031-896-4108","hyeonam-m.goeyi.kr","남녀공학","N","","N"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090004971","용인신릉중학교","03","공립","","N","단설","주간","20050607","20050119","4146310100","경기도 용인시기흥구 신갈동","689번지.","446907","16958","경기도 용인시 기흥구 새천년로 57","(신갈동,용인신릉중학교)","37.290335428","127.1160364884","031-286-1264","031-286-2016","shinreung-m.goeyi.kr","남녀공학","N","","N"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090004972","용인신촌중학교","03","공립","","N","단설","주간","20050607","20050301","4146311800","경기도 용인시 기흥구 보정동","1268번지.","446913","16902","경기도 용인시 기흥구 보정로 71","(보정동)","37.3162842738","127.1133304774","031-337-4600","031-276-4167","http://yshinchon-m.goeyi.kr","남녀공학","N","","N"
