"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","학교특성","분교여부","설립유형","주야구분","개교기념일","설립일","법정동코드","주소내역","상세주소내역","우편번호","학교도로명 우편번호","학교도로명 주소","학교도로명 상세주소","위도","경도","전화번호","팩스번호","홈페이지 주소","남녀공학 구분","폐교여부","폐교일자","휴교여부"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003886","마정초등학교","02","공립","","N","단설","주간","19420331","19420331","4148025027","경기도 파주시 문산읍 마정리","540번지.","413903","10808","경기도 파주시 문산읍 마정로124번길 13","(문산읍, 마정초등학교)","37.8922809802","126.7601478239","031-952-2839","031-954-2069","majeong-e.goepj.kr","남녀공학","N","","N"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003887","마지초등학교","02","공립","","N","단설","주간","19690301","19690301","4148037035","경기도 파주시 적성면 마지리","60-4번지.","413913","10803","경기도 파주시 적성면 칠중1길 39",", 마지초등학교 (적성면)","37.9526445134","126.9193129224","031-959-4102","031-959-7555","maji-e.goepj.kr","남녀공학","N","","N"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003888","도마산초등학교","02","공립","","N","단설","주간","19490901","19490901","4148035025","경기도 파주시 광탄면 창만리","80-8.","413853","10831","경기도 파주시 광탄면 부흥로 257",", 도마산초등학교 (광탄면)","37.8019359535","126.8760233276","031-957-1351","031-957-1353","domasan-e.goepj.kr","남녀공학","N","","N"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003889","문산동초등학교","02","공립","","N","단설","주간","19690302","19690302","4148025023","",".","","10812","경기도 파주시 문산읍 선유울3길 85",", 문산동초등학교 (문산읍)","37.8657347876","126.798196211","031-952-2677","031-953-2677","https://munsandong-e.goepj.kr","남녀공학","N","","N"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003890","문산초등학교","02","공립","","N","단설","주간","19140401","19140401","4148025021","경기도 파주시 문산읍 문산리","86번지.","413904","10821","경기도 파주시 문산읍 문향로67번길 58","(문산읍, 문산초등학교,문산초등학교병설유치원)","37.8607311305","126.7831141346","031-952-2006","031-954-2027","munsan1914-e.goepj.kr","남녀공학","N","","N"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003891","법원초등학교","02","공립","","N","단설","주간","19700901","19700901","4148025622","경기도 파주시 법원읍 법원리","500번지.","10826","10826","경기도 파주시 법원읍 술이홀로 970-9","(법원읍,법원초등학교)","37.8567092427","126.8801030915","031-958-0267","031-959-7535","http://bw.es.kr","남녀공학","Y","20190228","N"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003892","봉일천초등학교","02","공립","","N","단설","주간","19200501","19200501","4148026221","",".","","10937","경기도 파주시 조리읍 통일로 333",", 봉일천초등학교 (조리읍)","37.7449747713","126.8072792122","031-941-4120","031-942-9974","https://bic-e.goepj.kr/","남녀공학","N","","N"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003893","삼성초등학교","02","공립","","N","단설","주간","19530416","19530416","4148032028","경기도 파주시 탄현면 금승리","491.","413843","10857","경기도 파주시 탄현면 방촌로 1009-20","(탄현면, 삼성초등학교)","37.8256170765","126.7327873858","031-942-9045","031-942-9967","pjsamsung-e.goepj.kr","남녀공학","N","","N"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003894","신산초등학교","02","공립","","N","단설","주간","19260407","19260407","4148035027","",".","","10948","경기 파주시 광탄면 심궁로 13","(광탄면,신산초등학교)","37.7805955032","126.8523251215","031-947-3308","031-947-4177","https://sinsan-e.goepj.kr/sinsan-e/main.do","남녀공학","N","","N"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003896","심학초등학교","02","공립","","N","단설","주간","19550401","19461211","4148011300","경기도 파주시 동패동 116~1463","1079번지.","413835","10883","경기도 파주시 교하로681번길 33","(동패동)","37.7079849415","126.7032877161","031-957-1902","031-957-1906","https://simhak-e.goepj.kr/simhak-e/main.do","남녀공학","N","","N"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003897","연풍초등학교","02","공립","","N","단설","주간","19631108","19631108","4148025327","경기도 파주시 파주읍 연풍1리","427번지.","413863","10834","경기도 파주시 파주읍 연풍초교길 25",", 연풍초등학교 (파주읍, 연풍초등학교)","37.8310620185","126.8348539634","031-952-4272","031-953-0623","http://yeonpung-e.goepj.kr","남녀공학","N","","N"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003898","영도초등학교","02","공립","","N","단설","주간","19670301","19670301","4148031021","경기도 파주시 월롱면 위전리","32-12.","413812","10946","경기도 파주시 월롱면 도감로172번길 89","(월롱면,영도초등학교)","37.7874908154","126.8037312803","031-945-4168","031-945-2415","pjyoungdo-e.goepj.kr","남녀공학","N","","N"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003900","용미초등학교","02","공립","","N","단설","주간","19360415","19360415","4148035026","경기도 파주시 광탄면 용미리","72번지.","413855","10955","경기도 파주시 광탄면 장지산로 78","(광탄면, 용미초등학교)","37.7434286654","126.8881340103","031-942-0258","031-943-3986","yongmi-e.goepj.kr","남녀공학","N","","N"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003901","용연초등학교","02","공립","","N","병설","주간","19490401","19490401","4148036028","경기도 파주시 파평면 늘노리","186번지.","413882","10801","경기도 파주시 파평면 청송로402번길 31",", 용연초등학교 (파평면, 용연초등학교)","37.9289246245","126.8575591363","031-958-3046","031-959-7544","yongyeon-e.goepj.kr","남녀공학","N","","N"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003903","웅담초등학교","02","공립","","N","단설","주간","19590408","19590322","4148025629","",".","","10806","경기도 파주시 법원읍 수작골길 14",", 웅담초등학교 (법원읍)","37.9142243234","126.895713498","031-958-1626","031-959-7531","https://ungdam-e.goepj.kr","남녀공학","N","","N"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003904","월롱초등학교","02","공립","","N","단설","주간","19360928","19360928","4148031023","경기도 파주시 월롱면 덕은리","303번지.","413811","10844","경기도 파주시 월롱면 월롱초교길 40",", 월롱초등학교 (월롱면)","37.8010796089","126.7805363005","031-945-4459","031-944-2568","https://wollong-e.goepj.kr/","남녀공학","N","","N"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003905","장파초등학교","02","공립","","N","단설","주간","19631002","19631002","4148036027","경기도 파주시 파평면 장파리","348-1번지.","413881","10801","경기도 파주시 파평면 장마루5길 11",", 장파초등학교 (파평면)","37.9413272042","126.8375880937","031-958-3047","031-959-8152","https://changpa-e.goepj.kr/","남녀공학","N","","N"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003906","적서초등학교","02","공립","","N","단설","주간","19490510","19490510","4148037030","경기도 파주시 적성면 식현리","54.","413912","10801","경기도 파주시 적성면 적서초교길 3",", 적서초등학교 (적성면)","37.9510774484","126.8969584869","031-959-4115","031-959-7553","jeokseo-e.goepj.kr","남녀공학","N","","N"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003908","적암초등학교","02","공립","","N","단설","주간","19600401","19600401","4148037033","경기도 파주시 적성면 적암리","84.","413914","10804","경기도 파주시 적성면 율곡로 3042",", 적암초등학교 (적성면)","37.9878842221","127.00392501","031-958-4441","031-959-7556","jukam-e.goepj.kr","남녀공학","N","","N"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003909","지산초등학교","02","공립","","N","병설","주간","19541004","19541004","4148012200","경기도 파주시 와동동","241.","413190","10895","경기도 파주시 경의로 1274","(와동동, 지산초등학교)","37.7311603999","126.7615578437","031-945-8342","031-945-2389","jisan-e.goepj.kr","남녀공학","N","","N"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003911","천현초등학교","02","공립","","N","병설","주간","19350401","19350401","4148025600","경기도 파주시 법원읍 법원리","1193번지.","413876","10826","경기도 파주시 법원읍 사임당로 875",", 천현초등학교 (법원읍)","37.8498008181","126.8784156346","031-958-0281","031-959-7537","chunhyun-e.goepj.kr","남녀공학","N","","N"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003913","청석초등학교","02","공립","","N","단설","주간","19310831","19310831","4148010900","경기도 파주시 다율동","983 청석초등학교.","413080","10875","경기도 파주시 청석로 330",", 청석초등학교 (다율동)","37.7310718397","126.7196716086","031-943-9710","031-941-0114","https://www.goepj.kr/cheongseok-e/main.do","남녀공학","N","","N"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003914","청암초등학교","02","공립","","N","단설","주간","20010901","20010901","4148011700","경기도 파주시 교하읍 다율리","산 4-1.","413832","10871","경기도 파주시 청암로 16",", 청암초등학교 (목동동)","37.7309745251","126.7376737126","031-943-3438","031-943-3446","http://cham-e.goepj.kr","남녀공학","N","","N"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003915","탄현초등학교","02","공립","","N","병설","주간","19340501","19330929","4148032027","",".","","10858","경기도 파주시 탄현면 방촌로653번길 4","(탄현면,탄현초등학교)","37.8032803924","126.7174140487","031-942-8784","031-942-9978","th-e.goepj.kr","남녀공학","N","","N"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003916","통일초등학교","02","공립","","N","단설","주간","20000901","20000901","4148032022","경기도 파주시 탄현면 법흥리","1719번지.","413841","10861","경기도 파주시 탄현면 사슴벌레로 14",", 통일초등학교 (탄현면)","37.7750011177","126.7042096392","031-945-1974","031-945-1994","https://tongil-e.goepj.kr","남녀공학","N","","N"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090003917","파양초등학교","02","공립","","N","단설","주간","19610223","19610223","4148025030","",".","","10810","경기도 파주시 문산읍 배머리길 90-70",", 파양초등학교 (문산읍)","37.8614627441","126.8367180242","031-952-3603","031-954-2043","payang-e.goepj.kr","남녀공학","N","","N"
